,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
779,ID 55195556,homeowner,https://www.cian.ru/sale/flat/301402461/,Москва,sale,flat,2,17,1,32.65,-1,0,10200000,Молжаниновский,Северный ао,к2,Новоподрезково,Молжаниново ЖК
780,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301727795/,Москва,sale,flat,9,24,1,36.5,-1,0,10300000,Чертаново Северное,Северное Чертаново мкр,5кБ,Чертановская,
781,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/298873227/,Москва,sale,flat,2,9,1,33.0,-1,0,10300000,Чертаново Северное,Чертановская ,13,Южная,
782,ID 1763872,realtor,https://www.cian.ru/sale/flat/299491618/,Москва,sale,flat,7,9,1,36.4,-1,0,10250000,Чертаново Центральное,Чертановская ,24К2,Южная,
783,Наталия Алексеева,realtor,https://www.cian.ru/sale/flat/300590968/,Москва,sale,flat,11,17,1,38.6,-1,0,10300000,, Липовый Парк,11,Коммунарка,Москва А101
784,Елена Дегтярева,realtor,https://www.cian.ru/sale/flat/300138776/,Москва,sale,flat,6,17,1,38.4,-1,0,10300000,Митино,Митинская ,48,Митино,
785,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300152994/,Москва,sale,flat,7,17,1,39.4,-1,0,10300000,, Лазурная,16,Коммунарка,Коммунарка
786,Татьяна Тарасенко,realtor,https://www.cian.ru/sale/flat/301301505/,Москва,sale,flat,5,5,1,32.9,-1,0,10300000,Лосиноостровский,Янтарный проезд,1/8,Бабушкинская,
787,Владис,real_estate_agent,https://www.cian.ru/sale/flat/299098438/,Москва,sale,flat,16,24,1,41.0,-1,0,10300000,Косино-Ухтомский,Лухмановская ,11,Лухмановская,
788,Галина Шкилева,realtor,https://www.cian.ru/sale/flat/294316927/,Москва,sale,flat,13,22,1,31.0,-1,0,10250000,Лосиноостровский,Тайнинская ,9к1,Медведково,Нормандия
789,Владис,real_estate_agent,https://www.cian.ru/sale/flat/301137645/,Москва,sale,flat,1,12,1,35.2,-1,0,10400000,Царицыно,Ереванская ,28К2,Царицыно,
790,MDco,real_estate_agent,https://www.cian.ru/sale/flat/298701457/,Москва,sale,flat,1,12,1,39.1,-1,0,10400000,Кузьминки,Юго-Восточный ао,к3,Кузьминки,
791,Светлана Вождаева,realtor,https://www.cian.ru/sale/flat/301566166/,Москва,sale,flat,9,9,1,32.8,-1,0,10400000,Бабушкинский, Искры,9,Бабушкинская,
792,Владис,real_estate_agent,https://www.cian.ru/sale/flat/299098600/,Москва,sale,flat,23,24,1,45.0,-1,0,10500000,Косино-Ухтомский,Лухмановская ,11,Лухмановская,
793,Валентина Немкова,realtor,https://www.cian.ru/sale/flat/301309538/,Москва,sale,flat,9,17,1,37.9,-1,0,10490000,Марьино, Перерва,31,Братиславская,
794,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300838166/,Москва,sale,flat,2,12,1,42.1,-1,0,10500000,Южное Бутово,Чечерский проезд,56К1,Бунинская аллея,
795,CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/300693446/,Москва,sale,flat,2,17,1,37.5,-1,0,10500000,Косино-Ухтомский,Лухмановская ,17,Лухмановская,
796,Юлия Чинарева,realtor,https://www.cian.ru/sale/flat/297666488/,Москва,sale,flat,1,5,1,35.8,-1,0,10500000,Измайлово,2-я Парковая ,16,Измайловская,
797,CENTURY 21 Milestone,real_estate_agent,https://www.cian.ru/sale/flat/300839433/,Москва,sale,flat,4,5,1,30.8,-1,0,10500000,Царицыно,Кавказский бульвар,44К3,Кантемировская,
798,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153492/,Москва,sale,flat,3,17,1,37.5,-1,0,10500000,, Бориса Пастернака,49,Мичуринец,
799,БЕСТ на Проспекте Мира,real_estate_agent,https://www.cian.ru/sale/flat/300150011/,Москва,sale,flat,6,9,1,34.5,-1,0,10500000,Орехово-Борисово Северное,Ореховый бульвар,7К1,Домодедовская,
800,Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/299560983/,Москва,sale,flat,3,9,1,32.9,-1,0,10500000,Северное Тушино,Туристская ,24К2,Планерная,
801,Сергей Шикарев,realtor,https://www.cian.ru/sale/flat/301790903/,Москва,sale,flat,9,14,1,41.0,-1,0,10500000,Печатники,Шоссейная ,32,Люблино,
802,ID 84734808,homeowner,https://www.cian.ru/sale/flat/300742895/,Москва,sale,flat,11,25,1,36.8,-1,0,10500000,,,5,Коммунарка,Эдальго
803,Навигатор,real_estate_agent,https://www.cian.ru/sale/flat/301719848/,Москва,sale,flat,14,33,1,33.8,-1,0,10600000,Западное Дегунино,Ижорская ,6к1,Ховрино,Бусиновский парк
804,ID 525115,unknown,https://www.cian.ru/sale/flat/298245633/,Москва,sale,flat,3,17,1,37.7,-1,0,10600000,Митино,Митинская ,52,Пятницкое шоссе,
805,Ключи,real_estate_agent,https://www.cian.ru/sale/flat/301311627/,Москва,sale,flat,10,17,1,38.6,-1,0,10700000,Бескудниковский,Бескудниковский бульвар,24К1,Дегунино,
806,Ольга Троицкая,realtor,https://www.cian.ru/sale/flat/301843003/,Москва,sale,flat,7,16,1,38.0,-1,0,10700000,Царицыно,Бакинская ,10,Кавказский бульвар,
807,Хоум Групп,real_estate_agent,https://www.cian.ru/sale/flat/301274351/,Москва,sale,flat,2,9,1,37.3,-1,0,10700000,Восточное Дегунино, 800-летия Москвы,11К7,Бескудниково,
808,OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/301160188/,Москва,sale,flat,5,18,1,40.0,-1,0,10699000,Бирюлево Восточное,6-я Радиальная ,7/6к3,Царицыно,Царицыно-2
809,Ключи,real_estate_agent,https://www.cian.ru/sale/flat/298208285/,Москва,sale,flat,15,17,1,37.0,-1,0,10700000,Южное Медведково,проезд Шокальского,3к1,Бабушкинская,
810,Навигатор,real_estate_agent,https://www.cian.ru/sale/flat/300188888/,Москва,sale,flat,8,9,1,33.0,-1,0,10700000,Бибирево, Коненкова,21А,Алтуфьево,
811,Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/301231554/,Москва,sale,flat,17,22,1,36.6,-1,0,10800000,, Картмазовские Пруды,2к2,Филатов Луг,Филатов луг
812,Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/299543766/,Москва,sale,flat,19,22,1,38.5,-1,0,10800000,Можайский,Беловежская ,83,Сетунь,
813,Владис,real_estate_agent,https://www.cian.ru/sale/flat/299098420/,Москва,sale,flat,19,22,1,36.4,-1,0,10799999,Орехово-Борисово Северное,Борисовский проезд,20,Шипиловская,
814,ID 114546947,homeowner,https://www.cian.ru/sale/flat/299923824/,Москва,sale,flat,8,25,1,41.3,-1,0,10750000,, Авиаконструктора Петлякова,25,Пыхтино,Солнцево парк
815,ID 12258858,homeowner,https://www.cian.ru/sale/flat/270807138/,Москва,sale,flat,2,6,1,32.3,-1,0,10850000,Коптево,1-й Новомихалковский проезд,14,Коптево,
816,Галина Мартынова,realtor,https://www.cian.ru/sale/flat/293999939/,Москва,sale,flat,12,22,1,35.0,-1,0,10800000,, Картмазовские Пруды,2к2,Саларьево,Филатов луг
817,ID 114738614,homeowner,https://www.cian.ru/sale/flat/300121348/,Москва,sale,flat,2,5,1,36.1,-1,0,10800000,Соколиная гора, 9-я Соколиной Горы,13,Соколиная гора,
818,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153046/,Москва,sale,flat,13,14,1,38.9,-1,0,10999000,Очаково-Матвеевское,Нежинская ,15К4,Матвеевская,
819,Istudio,real_estate_agent,https://www.cian.ru/sale/flat/301832224/,Москва,sale,flat,4,9,1,33.0,-1,0,10900000,Коньково, Академика Волгина,25К2,Беляево,
820,CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/301295481/,Москва,sale,flat,17,17,1,37.7,-1,0,10900000,Некрасовка,2-я Вольская ,24,Некрасовка,
821,Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/299893982/,Москва,sale,flat,2,10,1,31.0,-1,0,10990000,Раменки,3-й Сетуньский проезд,3,Поклонная,
822,ID 69097930,realtor,https://www.cian.ru/sale/flat/301714802/,Москва,sale,flat,5,12,1,37.5,-1,0,10950000,Северное Медведково,проезд Шокальского,17,Медведково,
823,Владис,real_estate_agent,https://www.cian.ru/sale/flat/299098702/,Москва,sale,flat,2,12,1,35.4,-1,0,11000000,Текстильщики, Юных Ленинцев,8,Печатники,
824,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/301782294/,Москва,sale,flat,8,12,1,35.2,-1,0,11000000,Черемушки, Каховка,39К1,Зюзино,
825,ID 198695,unknown,https://www.cian.ru/sale/flat/300248961/,Москва,sale,flat,4,12,1,39.0,-1,0,11000000,Марьино,Луговой проезд,7,Марьино,
826,ID 56887491,unknown,https://www.cian.ru/sale/flat/293783040/,Москва,sale,flat,2,14,1,32.5,-1,0,11000000,Орехово-Борисово Южное,Каширское шоссе,65к3,Домодедовская,Ясный
827,Центральный Департамент Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/301369101/,Москва,sale,flat,12,12,1,35.0,-1,0,11100000,Зюзино,Большая Юшуньская ,16,Каховская,
828,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/298549786/,Москва,sale,flat,5,5,1,30.6,-1,0,11200000,Сокольники, Стромынка,14К1,Сокольники,
829,OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/295373032/,Москва,sale,flat,2,12,1,38.0,-1,0,11249999,Филевский парк,Филевский бульвар,8к1,Шелепиха,
830,ID 12882804,homeowner,https://www.cian.ru/sale/flat/299151425/,Москва,sale,flat,12,17,1,45.0,-1,0,11200000,, Сосенский Стан,11,Коммунарка,Коммунарка
831,ID 107806288,homeowner,https://www.cian.ru/sale/flat/300749553/,Москва,sale,flat,13,19,1,41.2,-1,0,11200000,Северный,Дмитровское шоссе,169К7,Физтех,На Дмитровском 169
832,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/299944351/,Москва,sale,flat,10,17,1,38.1,-1,0,11400000,Москворечье-Сабурово,Кантемировская ,18К2,Кантемировская,
833,Миэль Офис на Юго-Западе,real_estate_agent,https://www.cian.ru/sale/flat/299987453/,Москва,sale,flat,13,14,1,37.7,-1,0,11300000,Чертаново Южное,Россошанская ,4К2,Красный Строитель,
834,Классика,real_estate_agent,https://www.cian.ru/sale/flat/294166690/,Москва,sale,flat,14,16,1,38.2,-1,0,11400000,Метрогородок,Открытое шоссе,17К1,Бульвар Рокоссовского,
835,Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/301167819/,Москва,sale,flat,12,12,1,36.0,-1,0,11300000,Измайлово,Измайловский проезд,14К2,Измайловская,
836,ID 112611111,homeowner,https://www.cian.ru/sale/flat/301355980/,Москва,sale,flat,16,22,1,39.4,-1,0,11350000,Марьино, Верхние Поля,28,Братиславская,
837,ID 109035913,homeowner,https://www.cian.ru/sale/flat/300599193/,Москва,sale,flat,2,16,1,40.3,-1,0,11350000,, Эдварда Грига,16к2,Бульвар Адмирала Ушакова,Скандинавия
838,ID 1349164,unknown,https://www.cian.ru/sale/flat/300528636/,Москва,sale,flat,5,12,1,38.9,-1,0,11400000,Чертаново Южное,Россошанский проезд,8К2,Улица Академика Янгеля,
839,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/279367183/,Москва,sale,flat,16,22,1,38.1,-1,0,11500000,Северный,Челобитьевское шоссе,14к3,Марк,
840,Елена Теплякова,realtor,https://www.cian.ru/sale/flat/301309755/,Москва,sale,flat,8,16,1,39.0,-1,0,11500000,Северное Измайлово,Щелковское шоссе,66,Щёлковская,
841,Елена Теплякова,realtor,https://www.cian.ru/sale/flat/296578928/,Москва,sale,flat,8,16,1,39.0,-1,0,11499000,Северное Измайлово,Щелковское шоссе,66,Щёлковская,
842,Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/301127474/,Москва,sale,flat,4,16,1,36.1,-1,0,11500000,Можайский,Рябиновая ,4,Рабочий посёлок,
843,Евгений Блинников,realtor,https://www.cian.ru/sale/flat/299147351/,Москва,sale,flat,3,8,1,31.0,-1,0,11500000,Таганский,Нижегородская ,9А,Римская,
844,ID 515276,homeowner,https://www.cian.ru/sale/flat/300889823/,Москва,sale,flat,4,9,1,40.0,-1,0,11500000,Митино, Генерала Белобородова,35/2,Пенягино,
845,Наталья Санарова,realtor,https://www.cian.ru/sale/flat/301634983/,Москва,sale,flat,12,19,1,37.0,-1,0,11500000,, Бориса Пастернака,21,Рассказовка,
